"Timestamp","What is your current graduation year?","How would you describe your gender identity?","How would you describe your race and ethnicity? Check all that apply.","What is your (intended) concentration area(s)?","Did you attend a public or private high school?","How has your political ideology changed since coming to Brown?","During the semester, how many hours of sleep do you get per night on average?","Do you think ""cancel culture"" is an effective way to hold people accountable for their actions?","Have you ever used ChatGPT to assist with a class assignment?","Do you support the right to own guns in the United States?","Do you feel like you fit in at Brown?","Have you ever been rejected from a club or student organization at Brown?","Do you think you have better social skills than the average Brown student?","In your experience, were classes at your high school or at Brown more challenging?","Have you ever used a dating app while at Brown?"
"2023/03/02 4:48:29 PM AST","2026","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 4:50:00 PM AST","2025","Male","Asian","Life Sciences","Public","My political ideology has not changed","8","No","Yes","Unsure","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 4:50:04 PM AST","2025","Female","Asian","Physical Sciences (including math, computer science)","Private","I have become more liberal","5","Unsure","Yes","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 4:50:13 PM AST","2024","Male","South Asian","Humanities/Arts;Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","I have become more conservative","6","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 4:50:39 PM AST","2025","Female","Asian","Humanities/Arts;Physical Sciences (including math, computer science)","Private","I have become more conservative","6","No","Prefer not to answer","No","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/02 4:51:50 PM AST","2023","Male","White","Life Sciences","Private","I have become more liberal","8","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 4:52:04 PM AST","2023","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","9","No","Yes","Yes","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/02 4:52:24 PM AST","2025","Male","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","Unsure","Yes","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 4:53:16 PM AST","2023","Female","Asian","Life Sciences","Public","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/02 4:53:38 PM AST","2023","Female","Asian","Life Sciences","Public","I have become more liberal","8","No","No, and I don't know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/02 4:54:31 PM AST","2023","Female","White","Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","No","No, but I know what ChatGPT is","No","No","No","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/02 4:54:41 PM AST","2024","Female","White","Life Sciences","Private","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 4:55:58 PM AST","2024","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","Unsure","No","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 4:55:58 PM AST","2024","Male","White","Life Sciences","Private","I have become more liberal","7","No","Yes","Yes","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 4:57:04 PM AST","2024","Male","White","Social Sciences (including economics, CLPS)","Private","I have become more conservative","8","No","Yes","Yes","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/02 4:57:06 PM AST","2025","Female","Black;White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 4:58:17 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Public","I have become more liberal","9","No","Yes","No","Unsure","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/02 5:00:03 PM AST","2024","Female","Black","Humanities/Arts;Life Sciences","Private","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/02 5:00:32 PM AST","2025","Unsure","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Yes","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 5:05:41 PM AST","2024","Female","Black","Life Sciences","Private","Prefer not to answer","7","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 5:07:51 PM AST","2023","Male","Asian","Physical Sciences (including math, computer science)","international student","My political ideology has not changed","8","No","Yes","Unsure","Yes","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/02 5:09:40 PM AST","2024","Female","Asian;White","Humanities/Arts","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/02 5:11:57 PM AST","2023","Female","White","Life Sciences","Public","I have become more liberal","9","Unsure","No, but I know what ChatGPT is","Unsure","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/02 5:15:36 PM AST","2026","Male","Asian;Hispanic;White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/02 5:18:57 PM AST","2024","Male","Asian","Life Sciences","Public","My political ideology has not changed","8","Unsure","No, but I know what ChatGPT is","Yes","Yes","Yes","No, significantly worse","Classes at my high school were more challenging","Yes"
"2023/03/02 5:19:02 PM AST","2026","Female","Asian","Humanities/Arts;Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","Yes","No","No","Yes","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/02 5:24:20 PM AST","2023","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Yes","No","Yes","No, slightly worse","Classes at my high school were more challenging","Yes"
"2023/03/02 5:25:16 PM AST","2023","Male","Prefer not to answer","Physical Sciences (including math, computer science)","Public","I have become more conservative","8","Unsure","No, but I know what ChatGPT is","Yes","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","Yes"
"2023/03/02 5:29:04 PM AST","2023","Male","White","Humanities/Arts","Private","I have become more liberal","6","No","No, but I know what ChatGPT is","Unsure","Yes","Yes","Yes, significantly better","Classes at my high school were more challenging","No"
"2023/03/02 5:29:42 PM AST","2026","Male","White","Humanities/Arts","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Unsure","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 5:31:08 PM AST","2026","Non-binary","White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 5:31:27 PM AST","2026","Non-binary","White","Life Sciences;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 5:34:11 PM AST","2026","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","I have become more conservative","7","No","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 5:36:05 PM AST","2025","Non-binary","Black","Humanities/Arts;Life Sciences","Public","My political ideology has not changed","7","Unsure","No, but I know what ChatGPT is","Unsure","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/02 5:38:23 PM AST","2025","Female","Asian","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Unsure","Yes","No","Unsure","Yes","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/02 5:44:26 PM AST","2025","Female","Asian","Life Sciences;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/02 5:51:00 PM AST","2024","Female","Black","Life Sciences","Private","I have become more liberal","8","No","No, but I know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/03 5:17:21 AM AST","2025","Female","Asian","Prefer not to answer","Public","I have become more liberal","6","No","Yes","No","Unsure","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 11:23:00 AM AST","2026","Female","Asian","Physical Sciences (including math, computer science)","Public","Prefer not to answer","7","No","No, but I know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 11:31:58 AM AST","2026","Female","Asian","Humanities/Arts;Life Sciences","Public","My political ideology has not changed","6","Unsure","Yes","No","Unsure","Yes","No, significantly worse","Classes at Brown are more challenging","No"
"2023/03/06 11:32:03 AM AST","2026","Male","White","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","No"
"2023/03/06 11:47:22 AM AST","2026","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","Yes","Yes","Yes","No","Yes, significantly better","Classes at Brown are more challenging","Yes"
